latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
6.79765686,2.85183116,62.1774,0.8541,"POLYGON((2.85188424692919 6.79767375475046, 2.85184803619426 6.79770992771933, 2.85177807700528 6.7976399558775, 2.85181428774014 6.79760378291393, 2.85188424692919 6.79767375475046))",6FR4QVX2+3P88
6.80205262,2.85305816,266.0805,0.9049,"POLYGON((2.85314898378752 6.801979577832, 2.85306169675979 6.80216908997254, 2.8529673371332 6.80212566732976, 2.85305462418874 6.80193615520622, 2.85314898378752 6.801979577832))",6FR4RV23+R6F5
6.79629788,2.85571240,57.0975,0.8224,"POLYGON((2.85575728279129 6.796315937202, 2.85569951450425 6.79634450051745, 2.85566750713001 6.79627982219073, 2.85572527541097 6.79625125887872, 2.85575728279129 6.796315937202))",6FR4QVW4+G78X
6.79690349,2.85558289,108.6288,0.7800,"POLYGON((2.85563094262435 6.79694757227747, 2.85552650090437 6.79694536909344, 2.85552811168714 6.79686907608979, 2.85559392093177 6.79687046432935, 2.85559439951819 6.7968477964422, 2.85563303197525 6.79684861138585, 2.85563094262435 6.79694757227747))",6FR4QVW4+Q684
6.82833696,2.90163455,86.0765,0.8951,"POLYGON((2.90169063556819 6.82831609704398, 2.90166631463418 6.82838765261594, 2.90157846767734 6.82835782403159, 2.90160278862287 6.82828626846421, 2.90169063556819 6.82831609704398))",6FR4RWH2+8MJF
6.80099056,2.85761423,98.8515,0.8595,"POLYGON((2.85766199065731 6.80095559169444, 2.85764768421499 6.80101269130766, 2.85767323918514 6.80101908855324, 2.85766668614943 6.80104524291105, 2.85755815658307 6.8010180743969, 2.85757901607555 6.80093482043, 2.85766199065731 6.80095559169444))",6FR4RV25+92XP
6.82975413,2.90016952,435.0823,0.7947,"POLYGON((2.90034272912489 6.82985558981728, 2.90028041969748 6.82992139647726, 2.89999632256527 6.82965266575672, 2.90005863199539 6.82958685913269, 2.90034272912489 6.82985558981728))",6FR4RWH2+W333
6.80173971,2.85712865,152.7976,0.8663,"POLYGON((2.85719384700269 6.80169217342508, 2.8571549469727 6.80181596766322, 2.85706344067539 6.80178723879903, 2.85710234072585 6.80166344456833, 2.85719384700269 6.80169217342508))",6FR4RV24+MVRC
6.80230825,2.85493065,105.8705,0.9005,"POLYGON((2.85499657255091 6.80230378982652, 2.8549451925213 6.80237267881667, 2.85486473392629 6.80231272265381, 2.85491611396058 6.80224383367211, 2.85499657255091 6.80230378982652))",6FR4RV23+WXF9
6.80331693,2.85755338,26.0059,0.6521,"POLYGON((2.85757247592428 6.80328972165433, 2.85756117763104 6.80331474476821, 2.85758013494453 6.80332329668028, 2.85756786458231 6.80335047270167, 2.85752506417234 6.80333116483006, 2.85754863283086 6.80327896569589, 2.85757247592428 6.80328972165433))",6FR4RV35+82FP
6.80433246,2.85970658,64.0756,0.8125,"POLYGON((2.85975836876398 6.80433226380276, 2.85971865506637 6.80438279916494, 2.8596547877255 6.8043326530944, 2.85969450142558 6.80428211773745, 2.85975836876398 6.80433226380276))",6FR4RV35+PVP8
6.82789752,2.90037312,61.6044,0.7915,"POLYGON((2.90041267162206 6.82786607203689, 2.90039673460225 6.82794219441659, 2.90033357979554 6.82792898538054, 2.90034951682486 6.8278528630031, 2.90041267162206 6.82786607203689))",6FR4RWH2+545X
6.80492818,2.85959325,95.2396,0.8247,"POLYGON((2.85965568348154 6.80492885751678, 2.8595865258039 6.80499022858355, 2.85953081081753 6.80492750067577, 2.8595999684929 6.80486612961681, 2.85965568348154 6.80492885751678))",6FR4RV35+XRG5
6.80165266,2.85656918,137.2159,0.8872,"POLYGON((2.85662155103294 6.80158703654023, 2.85658929137793 6.80173416685986, 2.85651681047522 6.8017182887327, 2.85654907015067 6.80157115841818, 2.85662155103294 6.80158703654023))",6FR4RV24+MJ82
6.80053896,2.85484045,23.0128,0.7676,"POLYGON((2.85484805176335 6.80057034459641, 2.85481558509958 6.80055958144729, 2.85483284297791 6.80050756919024, 2.85486530963863 6.8005183323382, 2.85484805176335 6.80057034459641))",6FR4RV23+6W8H
6.82150985,2.88544242,100.0984,0.8745,"POLYGON((2.88550408851703 6.82149324226514, 2.8854585681904 6.82157161412251, 2.88538075757674 6.82152646329626, 2.88542627791142 6.82144809144632, 2.88550408851703 6.82149324226514))",6FR4RVCP+J546
6.79789713,2.85062128,161.5255,0.9174,"POLYGON((2.85070334113725 6.79788092309808, 2.85060865091732 6.79797978165918, 2.85053921643264 6.79791333226929, 2.85063390665309 6.79781447372147, 2.85070334113725 6.79788092309808))",6FR4QVX2+565X
6.82812978,2.90181262,48.4289,0.7504,"POLYGON((2.90186239505059 6.82812586763539, 2.90184614192935 6.82816677241934, 2.90176284182004 6.82813370671876, 2.90177909494706 6.8280928019375, 2.90186239505059 6.82812586763539))",6FR4RWH2+7P42
6.82090579,2.88458601,34.5146,0.8005,"POLYGON((2.8845710043397 6.82095173306473, 2.88454637418103 6.82093346934177, 2.88460101917588 6.8208598467739, 2.88462564933443 6.82087811049627, 2.8845710043397 6.82095173306473))",6FR4RVCM+9R89
6.83153352,2.90993312,200.4449,0.7315,"POLYGON((2.91001114522773 6.83148714443862, 2.90996872197059 6.83161698792112, 2.90985509259371 6.83157989954887, 2.90989751587806 6.83145005607667, 2.91001114522773 6.83148714443862))",6FR4RWJ5+JX79
6.82901007,2.90229070,141.4812,0.8682,"POLYGON((2.90236586257356 6.8289966979703, 2.90229287412435 6.82908634427859, 2.90221553574868 6.82902343935908, 2.90228852420233 6.82893379306228, 2.90236586257356 6.8289966979703))",6FR4RWH2+JW3F
6.79138654,2.83830362,158.8481,0.8405,"POLYGON((2.83830496744321 6.79147226848455, 2.83822882072059 6.79142849685691, 2.83830227874622 6.79130081343393, 2.83837842545586 6.79134458505013, 2.83830496744321 6.79147226848455))",6FR4QRRQ+H83G
6.79688870,2.85059661,19.6042,0.7126,"POLYGON((2.85062596478049 6.7968807866057, 2.85058867282891 6.79691803873239, 2.8505672546665 6.79689661609094, 2.8506045466182 6.79685936396696, 2.85062596478049 6.7968807866057))",6FR4QVW2+Q65C
6.79886598,2.84967290,172.7007,0.8889,"POLYGON((2.84973898763691 6.79880537971685, 2.84969389581285 6.79895313303133, 2.8496067978681 6.79892657525487, 2.84965188971578 6.7987788219489, 2.84973898763691 6.79880537971685))",6FR4QRXX+GVVP
6.80386050,2.90012399,48.1067,0.8803,"POLYGON((2.90016803506725 6.80385038462237, 2.90014607533407 6.80389991339575, 2.90007995007887 6.80387062127178, 2.90010190981742 6.80382109250141, 2.90016803506725 6.80385038462237))",6FR4RW32+G2XH
6.80072709,2.85459387,80.8400,0.8666,"POLYGON((2.85463758496755 6.80067892298323, 2.85460391770022 6.80079134151496, 2.85455016351483 6.80077525722043, 2.85458383079337 6.80066283869269, 2.85463758496755 6.80067892298323))",6FR4RV23+7RX2
6.79712943,2.85992381,30.8441,0.7730,"POLYGON((2.85996092983472 6.79713701099678, 2.85989925405883 6.79715826759128, 2.85988669618055 6.79712186237984, 2.85994837195223 6.79710060578679, 2.85996092983472 6.79713701099678))",6FR4QVW5+VX34
6.83247523,2.91016109,48.2873,0.8091,"POLYGON((2.91020821878409 6.83245991868693, 2.91020156141822 6.83250381482224, 2.91011396947834 6.83249054387435, 2.91012062685213 6.83244664774034, 2.91020821878409 6.83245991868693))",6FR4RWJ6+X3V2
6.82270739,2.83496604,49.8080,0.7645,"POLYGON((2.83498904138763 6.82266260508934, 2.83498807713066 6.82275266429024, 2.83494303319026 6.8227521824729, 2.83494399745564 6.8226621232723, 2.83498904138763 6.82266260508934))",6FR4RRFM+3XP9
6.78781635,2.83423883,17.5525,0.7433,"POLYGON((2.83426083803078 6.78780034457641, 2.83424854338123 6.78784176507553, 2.83421682099742 6.78783235680046, 2.83422911564944 6.78779093630204, 2.83426083803078 6.78780034457641))",6FR4QRQM+4MHP
6.80032280,2.85814365,23.1422,0.7387,"POLYGON((2.85817551137958 6.80031504177531, 2.85816580657043 6.80034698795494, 2.85811178377264 6.80033059090773, 2.85812148858507 6.80029864472879, 2.85817551137958 6.80031504177531))",6FR4RV25+47CW
6.79828887,2.85224580,141.8550,0.8281,"POLYGON((2.8523232477691 6.79827730956178, 2.85223081391163 6.79836569332261, 2.85216834885883 6.79830042237276, 2.8522607827146 6.79821203862348, 2.8523232477691 6.79827730956178))",6FR4QVX2+8V9H
6.80068733,2.85783032,107.9496,0.8635,"POLYGON((2.85789532257637 6.80067390779214, 2.85784752217283 6.8007514046762, 2.85776531367456 6.8007007424968, 2.85781311408595 6.80062324562086, 2.85789532257637 6.80067390779214))",6FR4RV25+74GG
6.80041153,2.85457523,29.0939,0.7555,"POLYGON((2.85460901960479 6.80040285428602, 2.85459137125902 6.80044244850497, 2.85454143385716 6.80042020933958, 2.85455908220617 6.80038061512267, 2.85460901960479 6.80040285428602))",6FR4RV23+5R8F
6.80268817,2.85520664,68.1991,0.7997,"POLYGON((2.85526369820758 6.80268149694334, 2.85518150926307 6.80273980354394, 2.8551495951847 6.80269485722315, 2.85523178412511 6.80263655062794, 2.85526369820758 6.80268149694334))",6FR4RV34+33GG
6.80468712,2.90822578,109.8387,0.7007,"POLYGON((2.90829614541658 6.80468527826288, 2.90825222163892 6.80474411222702, 2.90821722827664 6.8047180104741, 2.90820448302671 6.80473508216894, 2.90815590070108 6.80469884431854, 2.90821256973397 6.80462293866794, 2.90829614541658 6.80468527826288))",6FR4RW35+V7HC
6.82802640,2.90039812,149.3424,0.9170,"POLYGON((2.90045535143926 6.82797239090487, 2.900440450945 6.82809273152486, 2.90034088987484 6.82808041614153, 2.9003557903935 6.82796007552503, 2.90045535143926 6.82797239090487))",6FR4RWH2+6564
6.80458145,2.86123083,17.9694,0.7252,"POLYGON((2.86124403773188 6.80460856249628, 2.86121686120911 6.80460817182649, 2.86121763594434 6.80455432634089, 2.86124481246409 6.80455471701026, 2.86124403773188 6.80460856249628))",6FR4RV36+RFQ7
6.80011318,2.86033088,46.1423,0.8764,"POLYGON((2.86031911340338 6.80015977046756, 2.86028611681121 6.80013070751173, 2.86034263888994 6.80006659124127, 2.86037563548138 6.80009565419326, 2.86031911340338 6.80015977046756))",6FR4RV26+24WG
6.79943464,2.85196822,138.9583,0.8819,"POLYGON((2.85204338626927 6.79943058329145, 2.85197534772431 6.79950954007928, 2.85189305481055 6.79943868840671, 2.85196109335855 6.79935973163023, 2.85204338626927 6.79943058329145))",6FR4QVX2+QQG9
6.80062188,2.85275875,82.2878,0.8957,"POLYGON((2.85280531798645 6.80058426119383, 2.85277746323763 6.80067873379245, 2.85271218740592 6.80065950439042, 2.85274004216598 6.80056503179563, 2.85280531798645 6.80058426119383))",6FR4RV23+64RV
6.79950696,2.85001912,13.0283,0.7092,"POLYGON((2.85002731962192 6.79952915966198, 2.85000068537805 6.79952178681333, 2.85001093772022 6.79948478269948, 2.8500375719621 6.79949215554745, 2.85002731962192 6.79952915966198))",6FR4QVX2+R228
6.80287476,2.88292072,103.6962,0.8039,"POLYGON((2.88298510886402 6.80286572619869, 2.88292787569686 6.80293935494836, 2.8828563452155 6.80288380197393, 2.88291357838649 6.80281017323292, 2.88298510886402 6.80286572619869))",6FR4RV3M+45VV
6.79868502,2.85619063,101.8258,0.8551,"POLYGON((2.8562541208919 6.79867260995409, 2.85619459718327 6.79874956183821, 2.85612714340438 6.79869743030539, 2.85618666711698 6.79862047842951, 2.8562541208919 6.79867260995409))",6FR4QVX4+FFGC
6.82167388,2.88147065,14.7863,0.7006,"POLYGON((2.881495206887 6.82167309430422, 2.88147272308481 6.82169833997221, 2.88144610668531 6.82167465823909, 2.88146859048779 6.82164941257267, 2.881495206887 6.82167309430422))",6FR4RVCJ+MH9R
6.79916172,2.85133588,182.8994,0.8908,"POLYGON((2.8514162618032 6.79911703092221, 2.85133718878397 6.79925365674083, 2.85125549291888 6.79920641583312, 2.85133456595193 6.79906979002437, 2.8514162618032 6.79911703092221))",6FR4QVX2+MG8G
6.80057283,2.85639324,18.9729,0.7306,"POLYGON((2.85641441570265 6.80055482685985, 2.85641131900444 6.80059394024601, 2.85637205517226 6.80059083435402, 2.85637515187355 6.80055172096824, 2.85641441570265 6.80055482685985))",6FR4RV24+6HCW
6.80057207,2.84939370,240.8868,0.9099,"POLYGON((2.84943565498652 6.80043778235685, 2.84942382692745 6.80070948853056, 2.84935175150074 6.80070635364296, 2.84936357960015 6.80043464747187, 2.84943565498652 6.80043778235685))",6FR4RR2X+6QCW
6.80592850,2.86114499,64.2156,0.8573,"POLYGON((2.8611840987821 6.80596195316974, 2.86111804786499 6.80597233113872, 2.86110589484924 6.8058950522476, 2.86117194575613 6.80588467427988, 2.8611840987821 6.80596195316974))",6FR4RV46+9FC4
6.78733406,2.83471156,91.6580,0.9137,"POLYGON((2.83475636241647 6.78729247735044, 2.83475110901912 6.78738066070601, 2.83466675033596 6.78737563926623, 2.83467200374855 6.78728745591186, 2.83475636241647 6.78729247735044))",6FR4QRPM+WVP9
6.79719068,2.85672824,145.4394,0.8811,"POLYGON((2.85679939298549 6.7972202531669, 2.85670335148113 6.79726358358001, 2.85665708187283 6.79716111559092, 2.85675312336063 6.79711778518656, 2.85679939298549 6.7972202531669))",6FR4QVW4+VMHM
6.82361825,2.88753838,175.6103,0.9143,"POLYGON((2.88760813816986 6.82355184154545, 2.88754519841809 6.82371429966219, 2.88746863069957 6.82368466451399, 2.88753157047294 6.82352220640742, 2.88760813816986 6.82355184154545))",6FR4RVFQ+C2VJ
6.80114322,2.85236048,147.1286,0.9094,"POLYGON((2.85243421103035 6.80111441009037, 2.85236652504312 6.80122211755802, 2.85228674280057 6.80117202442536, 2.85235442879797 6.80106431696884, 2.85243421103035 6.80111441009037))",6FR4RV22+FW5P
6.82406513,2.88759709,25.5289,0.8106,"POLYGON((2.88762555993986 6.82404995826836, 2.88761101294763 6.8240942267487, 2.88756861334686 6.82408030745218, 2.88758316034262 6.82403603897312, 2.88762555993986 6.82404995826836))",6FR4RVFQ+J2HJ
6.79950127,2.84986438,108.0977,0.9196,"POLYGON((2.84992487160722 6.7994739244129, 2.84989377371881 6.79956076348459, 2.84980389929545 6.79952860660543, 2.84983499719779 6.79944176753958, 2.84992487160722 6.7994739244129))",6FR4QRXX+RW54
6.80127196,2.85717481,185.7287,0.9024,"POLYGON((2.85724354990142 6.80121403964208, 2.8572049020734 6.80135664477278, 2.8571060730146 6.80132988431979, 2.85714472086924 6.80118727919744, 2.85724354990142 6.80121403964208))",6FR4RV24+GV3W
6.80133466,2.85193823,27.1563,0.6632,"POLYGON((2.85195637544446 6.80130293289448, 2.85195431261803 6.80136747689105, 2.85192007786899 6.80136638370758, 2.85192214070004 6.80130183971124, 2.85195637544446 6.80130293289448))",6FR4RV22+GQP6
6.82255730,2.87838175,138.3970,0.8838,"POLYGON((2.87842306089348 6.82248670426249, 2.87841897264888 6.82263013723768, 2.87834044177154 6.82262790104564, 2.87834453003943 6.82248446807088, 2.87842306089348 6.82248670426249))",6FR4RVFH+29C6
6.79858584,2.85052549,53.4336,0.8670,"POLYGON((2.85057818433396 6.79859192995745, 2.8505541596052 6.79863045318395, 2.85047279973108 6.79857975764109, 2.8504968244635 6.79854123441853, 2.85057818433396 6.79859192995745))",6FR4QVX2+C6JH
6.83231755,2.90999719,24.6647,0.6640,"POLYGON((2.9100106454434 6.83235150008148, 2.90998046626407 6.83235000951054, 2.9099837496126 6.83228359951468, 2.91001392878995 6.83228509008552, 2.9100106454434 6.83235150008148))",6FR4RWJ5+WXHQ
6.80499767,2.90769639,89.2281,0.8006,"POLYGON((2.90775443127429 6.80497933126566, 2.90770320174187 6.80505813546505, 2.9076383562261 6.80501601793454, 2.90768958576434 6.80493721374191, 2.90775443127429 6.80497933126566))",6FR4RW35+X3WV
6.80145573,2.85215610,181.5012,0.9105,"POLYGON((2.85220915574785 6.80138399792615, 2.85220300953158 6.80153161635754, 2.85210303641199 6.80152745753914, 2.85210918265869 6.80137983910965, 2.85220915574785 6.80138399792615))",6FR4RV22+HVJ9
6.83381198,2.91087734,84.0176,0.8500,"POLYGON((2.91092639405877 6.83377771876748, 2.91089570831638 6.83386891704141, 2.91082829045818 6.83384625578451, 2.91085897621197 6.83375505751492, 2.91092639405877 6.83377771876748))",6FR4RWM6+G9CC
6.80332781,2.85899993,18.9526,0.8268,"POLYGON((2.85902687535511 6.80333665963853, 2.85898386942591 6.80335118447241, 2.8589729787354 6.80331896729134, 2.85901598466193 6.8033044424581, 2.85902687535511 6.80333665963853))",6FR4RV35+8HQ5
6.80275618,2.85173675,155.7626,0.9303,"POLYGON((2.85181184682614 6.80278439516906, 2.85169636986209 6.80282546755131, 2.85166165408098 6.80272794871207, 2.85177713102435 6.8026868763375, 2.85181184682614 6.80278439516906))",6FR4RV32+4M58
6.80179148,2.85533014,133.9715,0.9043,"POLYGON((2.8553938762477 6.80175141854437, 2.85535154166118 6.80186363068164, 2.85526640376743 6.8018315387222, 2.85530873837065 6.80171932659249, 2.8553938762477 6.80175141854437))",6FR4RV24+P48P
6.80030144,2.85367838,17.0946,0.7006,"POLYGON((2.85370441461633 6.80029711543544, 2.85368184004207 6.80032759295131, 2.85365233055186 6.80030575448177, 2.8536749051268 6.80027527696736, 2.85370441461633 6.80029711543544))",6FR4RV23+4FF4
6.82846612,2.90173074,114.5167,0.8155,"POLYGON((2.90178965240816 6.8284313165754, 2.9017703080017 6.82852191935737, 2.90167183734864 6.82850091595409, 2.9016911817728 6.82841031317625, 2.90178965240816 6.8284313165754))",6FR4RWH2+9MQM
6.79696125,2.85050568,93.8451,0.8727,"POLYGON((2.85056695584668 6.79695251880959, 2.85051055510124 6.79702292736929, 2.85044440431246 6.79696998284507, 2.85050080506115 6.79689957429309, 2.85056695584668 6.79695251880959))",6FR4QVW2+Q6JC
6.79649702,2.85628754,23.8716,0.7688,"POLYGON((2.85631745463412 6.79650651265137, 2.85627339199829 6.79652503138074, 2.85625761890167 6.79648753375815, 2.85630168153462 6.79646901503009, 2.85631745463412 6.79650651265137))",6FR4QVW4+HGVR
6.80500344,2.86233621,149.6374,0.9107,"POLYGON((2.86240468708724 6.80496350574454, 2.8623583277765 6.80507952948739, 2.86226773006466 6.80504336192082, 2.86231408939339 6.80492733818683, 2.86240468708724 6.80496350574454))",6FR4RV46+2W45
6.82066840,2.88346023,15.6267,0.6575,"POLYGON((2.88346561028766 6.82069324939668, 2.88343667910938 6.82067798094142, 2.8834548535781 6.82064357639552, 2.88348378475497 6.82065884484972, 2.88346561028766 6.82069324939668))",6FR4RVCM+798P
6.81978963,2.88287883,18.4060,0.6753,"POLYGON((2.88290554340736 6.81979627547088, 2.88286846500892 6.8198151181684, 2.88285212183526 6.81978298903249, 2.88288920023165 6.81976414633623, 2.88290554340736 6.81979627547088))",6FR4RV9M+W56C
6.80161794,2.85464915,108.4057,0.7978,"POLYGON((2.85472179748656 6.80161634448281, 2.85469030002146 6.80167780536589, 2.85457649782479 6.80161953528555, 2.85460799530077 6.8015580744101, 2.85472179748656 6.80161634448281))",6FR4RV23+JVRQ
6.80252654,2.85445281,159.4442,0.9246,"POLYGON((2.85452855461824 6.80249899394777, 2.85448005963209 6.80260235512838, 2.85437706581941 6.80255407515613, 2.85442556082215 6.8024507139862, 2.85452855461824 6.80249899394777))",6FR4RV33+2Q83
6.82080725,2.88267477,81.8956,0.8293,"POLYGON((2.88273299926078 6.82080453883714, 2.88266650980724 6.82086492404305, 2.88261655131819 6.82080996813235, 2.88268304076995 6.82074958293292, 2.88273299926078 6.82080453883714))",6FR4RVCM+83F8
6.79720699,2.85879922,104.7760,0.8695,"POLYGON((2.85884841097181 6.79725000599805, 2.85875807464655 6.79725774526679, 2.85875003339639 6.79716396474196, 2.85884036970421 6.79715622547432, 2.85884841097181 6.79725000599805))",6FR4QVW5+VGM8
6.79601275,2.86054771,9.8133,0.7126,"POLYGON((2.86056702159857 6.79600759689069, 2.86055261470979 6.79603212865271, 2.86052838302923 6.79601791016736, 2.86054278991901 6.79599337840568, 2.86056702159857 6.79600759689069))",6FR4QVW6+C63G
6.81991220,2.88222093,6.9580,0.6673,"POLYGON((2.88223308349975 6.81990027301121, 2.88222995746957 6.81992664750883, 2.88220876619021 6.81992413821963, 2.88221189222152 6.81989776372214, 2.88223308349975 6.81990027301121))",6FR4RV9J+XV9C
6.79713733,2.85761438,12.4490,0.6978,"POLYGON((2.85763071582478 6.7971215607883, 2.8576270044812 6.7971561810476, 2.85759804842947 6.79715307958467, 2.85760175977525 6.79711845932561, 2.85763071582478 6.7971215607883))",6FR4QVW5+V25G
